customer_id,age,annual_income_$,employment_length,employment_type,education,marital_status,num_dependents
55441,30,24400.0,6.9,1,4,2,2
55442,44,26000.0,8.3,3,1,1,2
55443,22,29000.0,4.9,3,1,1,3
55444,32,25700.0,7.1,1,4,2,0
55445,25,20000.0,5.1,1,3,1,1
55446,46,85000.0,10.3,3,1,2,1
55447,37,64300.0,6.5,1,2,2,1
55448,33,28300.0,7.3,1,3,2,1
55449,39,50500.0,1.2,1,4,1,0
55450,51,27000.0,5.4,3,4,2,2
55451,24,20000.0,4.2,1,4,2,0
55452,54,28900.0,4.8,2,1,1,2
55453,62,41500.0,2.6,1,4,1,2
55454,34,25600.0,4.8,3,1,2,0
55455,23,20600.0,4.2,3,4,1,0
55456,47,73500.0,4.0,1,0,1,1
55457,33,47700.0,8.5,1,2,2,0
55458,27,20000.0,3.1,1,4,2,1
55459,43,41600.0,2.5,1,1,1,1
55460,46,42800.0,4.9,1,3,1,1
55461,43,67100.0,12.4,1,4,1,1
55462,31,25200.0,9.8,1,1,1,4
55463,57,29200.0,5.2,1,4,1,1
55464,23,20000.0,1.1,3,3,2,0
55465,46,30400.0,1.1,1,2,1,0
55466,37,113100.0,6.8,3,2,1,0
55467,38,93500.0,4.5,1,4,1,3
55468,30,57700.0,6.8,1,1,1,1
55469,52,60000.0,6.6,3,1,1,0
55470,30,66100.0,4.1,1,4,1,2
55471,65,26300.0,9.7,3,4,1,0
55472,37,30100.0,4.8,1,2,1,1
55473,55,106000.0,2.5,3,1,0,0
55474,28,20000.0,5.9,1,3,1,2
55475,29,43100.0,7.0,1,3,1,2
55476,30,26600.0,2.0,1,3,1,1
55477,28,20300.0,10.2,1,1,1,1
55478,36,99100.0,9.2,1,2,1,1
55479,49,21500.0,1.3,1,1,0,2
55480,49,20000.0,4.3,1,3,2,0
55481,56,47100.0,4.7,3,4,2,1
55482,34,20000.0,1.7,0,4,1,2
55483,32,51800.0,5.0,1,2,1,5
55484,50,98000.0,10.0,3,1,1,0
55485,32,57800.0,6.4,1,1,2,0
55486,36,98000.0,7.6,1,0,1,2
55487,37,28300.0,7.4,1,3,1,3
55488,34,73300.0,5.8,0,1,2,0
55489,39,53900.0,4.7,1,2,0,3
55490,42,35300.0,4.8,1,4,1,1
55491,35,39600.0,3.0,1,2,2,0
55492,31,192500.0,5.1,1,0,2,2
55493,48,33600.0,7.9,1,1,2,3
55494,44,48400.0,3.6,1,1,1,0
55495,39,74800.0,4.9,1,0,1,1
55496,35,60000.0,4.0,1,4,1,2
55497,21,20000.0,3.5,3,0,2,0
55498,36,38900.0,3.8,3,2,1,2
55499,20,20000.0,2.5,3,3,2,1
55500,38,30800.0,13.3,1,1,0,0
55501,34,39600.0,10.4,1,3,1,2
55502,61,29500.0,10.1,1,4,1,3
55503,35,76100.0,4.6,1,1,1,0
55504,42,62100.0,4.6,1,1,1,3
55505,52,46100.0,5.2,0,3,0,2
55506,32,40500.0,6.7,1,4,2,1
55507,36,78300.0,4.5,2,1,1,2
55508,63,20000.0,7.4,1,3,0,2
55509,31,25500.0,5.5,1,4,2,0
55510,43,37900.0,6.7,1,3,1,2
55511,33,98400.0,5.0,2,1,1,1
55512,52,64000.0,6.7,1,3,0,1
55513,37,42800.0,5.2,2,3,1,2
55514,53,48300.0,4.8,0,2,1,2
55515,48,45100.0,4.7,2,2,1,1
55516,45,112100.0,7.2,1,1,1,1
55517,56,36200.0,10.4,1,4,2,1
55518,65,45300.0,6.9,1,4,1,2
55519,19,20000.0,1.7,1,4,2,0
55520,40,189700.0,5.1,3,2,1,1
55521,66,21700.0,2.8,1,1,1,0
55522,37,25300.0,1.9,1,4,2,1
55523,50,21300.0,6.4,1,4,2,2
55524,27,20000.0,4.4,1,3,1,1
55525,28,22400.0,1.0,1,4,1,3
55526,20,22000.0,2.3,2,2,2,1
55527,34,70400.0,1.1,2,2,1,2
55528,35,39000.0,0.6,1,0,2,1
55529,38,48800.0,1.9,3,1,2,1
55530,30,53100.0,12.8,3,1,1,2
55531,29,31100.0,3.1,1,4,1,0
55532,27,73600.0,6.9,1,4,1,2
55533,27,122600.0,4.6,1,2,1,1
55534,70,20000.0,4.6,1,4,1,2
55535,54,65300.0,8.4,1,3,2,1
55536,36,106500.0,10.2,1,2,2,0
55537,22,50200.0,1.2,1,2,2,2
55538,36,23000.0,1.8,3,3,2,1
55539,21,49400.0,3.3,1,1,2,0
55540,33,29800.0,5.2,1,1,2,0
55541,30,38900.0,6.8,2,4,2,3
55542,47,57000.0,4.1,3,2,1,0
55543,34,49700.0,1.3,2,1,0,1
55544,19,25000.0,1.4,1,3,2,2
55545,58,20000.0,3.0,1,3,2,0
55546,47,71400.0,8.4,1,4,1,3
55547,26,66200.0,3.7,3,1,2,3
55548,44,36300.0,4.5,1,1,1,0
55549,32,38200.0,2.4,3,4,2,3
55550,45,53900.0,6.6,3,1,1,1
55551,29,70900.0,2.4,2,0,0,1
55552,57,49000.0,3.7,3,1,2,1
55553,34,20000.0,9.5,1,3,1,0
55554,34,61700.0,1.7,1,4,0,1
55555,45,41500.0,1.9,1,1,1,5
55556,30,31700.0,3.9,1,1,2,1
55557,50,27100.0,9.5,2,3,1,0
55558,39,40800.0,0.2,1,4,1,2
55559,45,72900.0,11.2,1,2,1,1
55560,60,20000.0,0.1,1,2,1,0
55561,51,59300.0,11.4,1,1,2,0
55562,52,25200.0,4.5,1,4,1,0
55563,42,29300.0,3.6,1,1,1,3
55564,24,20000.0,1.5,1,4,1,1
55565,31,27800.0,11.4,1,1,2,0
55566,47,45700.0,1.7,1,1,1,0
55567,34,81000.0,4.9,1,1,2,0
55568,25,22800.0,2.9,1,3,2,1
55569,29,57600.0,5.6,1,1,1,4
55570,28,39300.0,5.5,1,4,1,2
55571,44,63500.0,2.3,1,4,1,1
55572,39,51200.0,6.2,1,2,1,1
55573,20,20000.0,5.2,1,3,2,0
55574,29,80300.0,2.2,1,4,1,0
55575,25,47600.0,4.8,1,1,1,3
55576,22,26800.0,4.3,2,4,2,2
55577,43,23600.0,9.3,1,1,1,0
55578,50,83300.0,2.5,1,0,1,0
55579,18,34600.0,0.1,3,1,2,0
55580,30,50600.0,3.6,1,4,1,1
55581,43,44200.0,7.6,2,4,1,2
55582,47,33200.0,5.5,1,4,2,0
55583,51,49800.0,4.7,1,0,0,3
55584,35,37600.0,8.2,1,4,1,2
55585,43,75000.0,6.4,1,1,1,1
55586,36,26000.0,4.2,1,1,2,3
55587,49,40200.0,8.7,3,3,1,1
55588,48,41900.0,4.7,1,3,1,1
55589,44,49700.0,7.7,2,1,2,2
55590,31,28700.0,0.2,1,1,1,1
55591,56,48400.0,5.5,1,0,1,3
55592,33,62600.0,5.3,2,1,1,1
55593,24,30100.0,1.7,1,1,2,0
55594,56,20000.0,5.5,1,4,2,0
55595,54,31300.0,5.3,1,4,2,0
55596,22,27900.0,3.7,1,2,2,0
55597,33,104600.0,6.8,2,2,1,1
55598,40,43000.0,9.6,1,4,1,1
55599,29,65700.0,1.8,2,2,2,4
55600,41,34100.0,1.9,1,4,1,2
55601,40,46600.0,5.3,3,2,0,1
55602,52,89000.0,10.0,1,0,1,1
55603,35,55600.0,4.6,0,1,1,2
55604,37,33200.0,8.5,3,1,1,1
55605,33,37400.0,9.6,1,2,2,0
55606,34,55700.0,13.3,1,1,1,2
55607,53,52300.0,0.3,2,1,1,4
55608,22,22600.0,4.2,1,3,2,1
55609,37,52200.0,0.1,1,1,1,2
55610,35,33800.0,3.2,1,3,1,1
55611,22,20000.0,1.9,1,3,2,2
55612,44,41300.0,4.7,2,3,2,1
55613,37,51000.0,6.8,1,2,2,0
55614,27,41800.0,9.6,3,4,1,3
55615,34,41400.0,8.1,1,2,2,3
55616,58,35000.0,9.5,1,1,1,4
55617,20,24900.0,2.6,1,4,2,0
55618,38,70300.0,5.7,1,1,2,1
55619,59,36300.0,4.6,1,1,2,0
55620,37,20000.0,3.8,0,4,1,4
55621,36,62900.0,8.9,1,1,2,2
55622,67,20000.0,2.4,0,4,1,1
55623,42,43800.0,4.0,1,1,1,1
55624,57,32700.0,1.3,1,4,1,5
55625,41,26000.0,1.3,1,1,2,1
55626,20,20000.0,2.3,3,1,1,0
55627,40,27600.0,6.9,1,4,1,1
55628,26,42500.0,6.6,1,3,2,1
55629,30,24000.0,4.9,1,2,1,1
55630,21,22300.0,3.2,3,3,2,0
55631,55,48200.0,10.1,1,1,1,2
55632,32,70200.0,6.7,1,0,2,3
55633,28,53500.0,10.3,0,4,1,1
55634,50,47400.0,2.4,1,1,1,3
55635,29,62400.0,2.8,2,4,2,1
55636,40,20000.0,9.8,1,3,0,1
55637,53,26400.0,0.7,1,1,1,2
55638,25,52300.0,2.5,3,1,2,1
55639,43,32200.0,6.2,1,3,2,1
55640,45,20000.0,3.5,0,3,0,3
55641,59,95500.0,1.4,1,4,1,3
55642,38,79600.0,4.5,1,2,1,2
55643,38,29600.0,3.0,1,4,2,0
55644,25,20000.0,7.6,3,4,1,1
55645,54,55900.0,3.8,0,1,1,2
55646,31,22800.0,9.0,1,2,1,0
55647,38,54300.0,10.1,1,0,2,0
55648,24,63700.0,3.5,3,1,2,0
55649,53,36400.0,4.5,1,1,1,2
55650,38,25800.0,9.1,1,4,0,1
55651,30,49600.0,9.8,1,0,1,0
55652,42,137200.0,1.7,3,4,2,4
55653,39,20700.0,3.7,1,4,1,0
55654,23,41000.0,4.2,2,4,1,2
55655,32,30300.0,6.2,1,4,1,1
55656,37,54600.0,2.5,2,0,2,1
55657,43,36300.0,5.0,1,3,1,2
55658,27,30000.0,3.9,1,0,0,1
55659,50,54200.0,9.1,1,1,1,1
55660,39,57700.0,2.0,0,2,2,0
55661,29,38300.0,5.5,1,1,1,0
55662,57,32100.0,10.1,1,3,0,0
55663,20,45200.0,2.9,1,1,1,3
55664,19,37600.0,1.8,0,1,2,1
55665,28,30900.0,3.3,2,4,0,1
55666,23,20600.0,5.6,3,3,2,1
55667,44,39400.0,7.7,1,1,1,0
55668,42,20500.0,3.3,1,1,1,2
55669,21,20600.0,3.5,1,3,2,1
55670,33,106500.0,9.1,2,4,2,1
55671,23,33600.0,5.2,1,0,2,1
55672,30,20000.0,11.0,1,4,2,1
55673,36,37800.0,6.6,1,4,2,1
55674,37,30500.0,7.2,1,1,1,1
55675,22,59900.0,4.5,1,2,2,0
55676,62,83900.0,1.8,1,4,1,2
55677,31,22600.0,8.4,1,1,2,2
55678,42,52100.0,5.2,1,2,1,2
55679,27,20000.0,6.7,3,4,1,1
55680,51,116000.0,5.2,3,1,1,1
55681,21,20000.0,3.6,3,1,2,2
55682,43,40700.0,2.8,0,3,1,2
55683,37,53100.0,3.5,2,1,1,0
55684,56,47900.0,9.1,1,1,1,1
55685,47,46700.0,6.9,0,2,1,1
55686,32,25900.0,4.5,3,1,2,0
55687,51,21900.0,12.4,1,4,1,5
55688,52,58000.0,8.4,1,2,1,4
55689,45,57100.0,7.1,1,4,0,1
55690,41,60400.0,4.4,1,0,1,3
55691,28,21400.0,6.4,1,4,1,0
55692,32,24900.0,3.9,1,3,1,2
55693,48,20000.0,1.1,1,1,2,4
55694,19,24900.0,1.4,1,4,1,2
55695,52,43100.0,5.5,1,2,1,1
55696,55,51700.0,6.7,1,4,1,1
55697,29,20000.0,8.2,1,4,2,1
55698,40,59400.0,5.9,2,1,0,0
55699,43,60000.0,3.7,3,1,0,1
55700,45,44500.0,0.1,1,1,1,2
55701,35,43100.0,3.2,3,3,2,1
55702,45,30600.0,9.0,2,1,1,1
55703,33,73000.0,3.2,1,4,2,1
55704,46,24700.0,12.9,1,4,2,2
55705,46,53600.0,11.9,1,3,1,1
55706,36,28200.0,3.3,1,3,1,2
55707,32,41000.0,6.6,1,1,1,2
55708,41,29100.0,7.1,1,1,1,2
55709,23,20000.0,4.8,1,3,1,2
55710,25,20700.0,4.7,1,4,2,0
55711,46,77200.0,0.9,1,3,1,0
55712,39,72800.0,6.9,1,1,0,1
55713,40,46400.0,2.2,1,4,1,1
55714,38,75400.0,4.2,1,1,0,0
55715,29,31500.0,8.5,1,1,1,2
55716,26,64300.0,5.7,3,2,2,0
55717,24,72800.0,0.4,1,0,1,3
55718,51,37800.0,8.0,3,4,1,3
55719,43,26400.0,6.8,3,1,1,0
55720,48,51400.0,0.9,1,1,1,2
55721,52,28600.0,3.9,1,2,1,3
55722,32,84400.0,2.2,1,3,2,2
55723,45,33400.0,3.2,1,1,1,2
55724,40,21700.0,2.9,1,4,1,0
55725,31,40500.0,7.1,3,2,1,1
55726,43,76700.0,6.8,1,4,1,2
55727,59,51800.0,4.1,1,2,1,3
55728,23,20000.0,1.6,1,3,2,0
55729,34,20000.0,6.5,3,1,2,1
55730,55,65600.0,5.5,3,4,1,0
55731,20,20000.0,2.5,2,1,2,1
55732,40,49800.0,4.2,1,1,2,0
55733,19,20000.0,1.3,3,1,2,1
55734,46,32200.0,0.1,2,2,0,0
55735,32,22700.0,2.6,1,3,1,0
55736,32,51300.0,10.8,1,1,2,1
55737,28,24000.0,2.2,1,3,1,0
55738,52,66400.0,12.4,1,2,1,2
55739,54,44800.0,9.0,1,1,0,0
55740,52,20000.0,1.5,3,4,1,3
55741,33,43300.0,1.0,1,3,1,2
55742,24,27000.0,6.8,3,4,1,1
55743,25,33200.0,4.7,1,4,1,1
55744,48,52000.0,6.1,1,2,2,1
55745,23,32200.0,5.2,1,2,1,1
55746,37,128800.0,0.9,1,1,1,2
55747,66,20000.0,5.4,1,4,1,0
55748,55,24100.0,5.6,1,1,2,3
55749,42,74800.0,5.2,1,2,1,1
55750,46,72000.0,7.1,3,1,1,1
55751,25,56700.0,0.8,2,4,1,1
55752,47,41700.0,5.5,1,1,2,0
55753,36,36700.0,7.7,1,1,2,2
55754,33,20100.0,6.6,3,4,2,1
55755,34,41000.0,15.2,1,1,2,1
55756,25,31700.0,7.1,2,1,1,2
55757,49,78700.0,12.7,1,4,1,5
55758,55,64300.0,5.6,0,4,1,1
55759,30,44400.0,5.5,1,4,2,2
55760,44,82700.0,10.7,1,0,1,1
55761,45,49900.0,7.2,3,1,1,1
55762,39,86000.0,8.1,1,2,1,1
55763,36,60300.0,13.9,1,1,2,1
55764,52,27200.0,7.8,1,1,1,1
55765,44,42000.0,4.6,2,4,2,0
55766,29,20000.0,8.9,1,1,1,0
55767,46,73900.0,2.5,3,1,0,0
55768,46,22500.0,4.1,1,2,0,0
55769,50,55400.0,2.2,1,1,2,0
55770,36,41300.0,10.8,1,1,1,2
55771,26,29600.0,3.1,1,1,0,0
55772,19,20000.0,1.8,1,3,2,3
55773,59,20000.0,4.7,3,3,1,1
55774,31,69400.0,0.3,0,0,2,3
55775,36,86600.0,5.9,1,4,1,0
55776,31,48600.0,3.9,2,4,2,5
55777,58,64000.0,6.7,1,0,0,0
55778,50,46300.0,4.2,3,3,1,2
55779,22,20000.0,4.0,1,3,2,1
55780,41,32200.0,2.5,0,4,2,0
55781,40,40600.0,2.7,3,4,1,1
55782,28,38700.0,5.0,2,3,2,0
55783,36,20000.0,8.2,1,3,1,2
55784,53,40700.0,4.8,1,2,1,3
55785,27,38000.0,2.1,1,4,1,1
55786,51,85400.0,11.1,1,2,0,1
55787,22,46800.0,4.6,1,2,2,0
55788,25,38000.0,5.8,1,4,1,1
55789,20,20000.0,2.9,2,4,2,1
55790,42,41800.0,7.1,1,4,1,2
55791,19,20000.0,1.8,1,3,1,3
55792,52,52200.0,3.3,1,4,1,2
55793,27,27400.0,0.8,1,4,2,1
55794,33,77500.0,2.8,1,1,0,1
55795,18,20000.0,1.0,1,1,0,0
55796,50,108100.0,6.8,1,4,2,2
55797,43,57300.0,8.4,1,1,1,0
55798,47,62200.0,5.6,1,3,0,1
55799,20,20000.0,2.0,3,4,2,1
55800,32,23800.0,11.4,3,1,1,3
55801,35,35800.0,0.8,3,4,1,2
55802,42,24700.0,0.5,1,2,1,0
55803,19,25100.0,0.4,2,1,2,1
55804,26,26000.0,8.3,1,3,1,1
55805,40,40400.0,5.2,1,1,1,1
55806,42,22300.0,5.7,1,3,2,1
55807,24,20000.0,5.0,2,4,1,2
55808,74,20000.0,9.6,2,4,1,0
55809,21,32600.0,0.3,1,2,1,3
55810,19,20000.0,1.5,1,1,2,2
55811,43,49400.0,0.4,1,3,2,1
55812,37,29000.0,14.1,3,1,2,0
55813,42,49800.0,5.2,0,4,2,1
55814,29,35800.0,7.4,1,1,2,1
55815,38,32700.0,9.9,3,1,1,2
55816,41,23700.0,4.1,1,3,2,0
55817,46,38900.0,1.6,1,4,0,1
55818,44,44000.0,2.7,1,2,1,0
55819,39,33200.0,4.8,0,3,1,3
55820,41,31200.0,8.0,1,4,1,2
55821,33,63500.0,4.0,3,3,2,0
55822,51,70100.0,0.1,2,0,1,2
55823,30,45100.0,5.0,1,4,1,0
55824,23,24300.0,5.1,0,1,1,3
55825,26,40700.0,0.8,1,1,1,2
55826,57,95000.0,7.2,3,3,1,3
55827,31,82400.0,2.9,2,0,1,1
55828,32,32000.0,3.4,1,1,1,1
55829,52,58400.0,5.5,1,1,1,0
55830,53,87400.0,0.3,3,2,1,3
55831,44,47400.0,4.6,1,1,1,1
55832,33,35600.0,5.2,2,4,2,1
55833,36,26100.0,2.5,1,4,1,1
55834,41,45600.0,1.3,1,1,1,2
55835,31,29200.0,0.7,1,3,1,2
55836,45,54700.0,8.3,1,1,1,0
55837,49,29800.0,10.4,3,4,1,0
55838,29,29100.0,8.3,1,1,0,2
55839,26,24600.0,3.0,3,2,1,1
55840,50,59400.0,0.8,1,3,1,4
55841,49,84900.0,1.7,1,2,1,1
55842,26,38100.0,5.4,1,4,1,2
55843,51,49700.0,4.8,1,1,1,0
55844,44,42400.0,5.8,1,1,1,2
55845,47,24200.0,5.0,1,3,1,5
55846,52,38600.0,4.9,2,3,1,1
55847,46,153400.0,10.2,1,0,1,0
55848,32,57000.0,5.4,3,4,1,1
55849,36,29900.0,7.5,1,2,2,0
55850,42,57100.0,3.6,1,1,1,0
55851,35,52700.0,7.1,1,1,1,3
55852,53,74800.0,0.1,1,3,0,0
55853,29,29600.0,1.3,0,3,1,3
55854,40,38700.0,7.7,1,2,0,0
55855,42,70000.0,8.2,3,2,1,1
55856,35,85300.0,3.5,1,0,1,2
55857,20,20000.0,2.5,1,3,2,0
55858,27,22500.0,0.1,1,3,2,1
55859,24,33300.0,5.6,1,3,2,1
55860,40,70900.0,10.5,1,0,1,2
55861,42,50000.0,6.0,1,1,1,1
55862,38,20000.0,13.5,1,4,1,0
55863,58,76600.0,9.8,1,1,1,0
55864,31,31400.0,6.5,1,4,1,2
55865,21,22000.0,1.1,1,2,2,0
55866,51,28200.0,8.1,2,4,1,0
55867,41,27300.0,1.6,1,3,2,1
55868,37,43800.0,0.8,1,4,2,1
55869,72,20000.0,1.0,1,3,1,1
55870,43,41800.0,8.9,1,1,1,2
55871,39,38700.0,9.1,3,4,1,2
55872,35,44800.0,2.7,2,1,1,2
55873,33,33100.0,4.7,1,3,2,1
55874,46,42100.0,6.6,1,2,1,3
55875,25,33600.0,6.5,1,4,1,0
55876,20,36900.0,2.6,1,4,1,1
55877,44,47800.0,12.6,1,1,1,4
55878,38,57000.0,4.4,1,3,2,0
55879,60,38400.0,0.2,1,4,2,0
55880,42,60200.0,4.1,1,3,1,2
55881,27,20000.0,7.0,1,3,1,2
55882,34,69300.0,6.4,3,1,1,0
55883,38,59700.0,3.1,3,2,1,2
55884,42,66700.0,5.3,1,4,1,0
55885,40,58000.0,3.1,1,2,0,0
55886,39,40200.0,9.3,1,1,1,0
55887,59,24100.0,10.5,1,4,2,1
55888,36,120000.0,4.5,3,2,1,2
55889,31,32900.0,0.0,3,1,2,0
55890,48,124400.0,0.4,1,2,2,1
55891,47,37800.0,11.7,1,1,1,2
55892,24,38900.0,4.0,3,2,2,0
55893,36,41800.0,4.3,0,1,1,1
55894,42,75500.0,13.3,2,1,1,3
55895,22,20000.0,3.6,1,4,2,0
55896,38,28700.0,15.4,2,3,1,3
55897,33,56700.0,15.0,1,2,1,3
55898,25,36000.0,4.2,0,1,1,1
55899,29,58700.0,8.1,3,4,2,0
55900,55,29900.0,3.8,0,0,1,0
55901,36,28800.0,1.9,1,2,2,1
55902,39,48500.0,5.1,1,0,1,1
55903,31,38500.0,4.3,1,2,2,0
55904,33,54500.0,5.4,3,1,1,3
55905,34,32200.0,7.2,1,1,1,2
55906,36,65900.0,0.8,1,2,1,2
55907,43,114400.0,5.2,1,2,1,2
55908,24,26600.0,1.2,1,3,2,1
55909,33,50100.0,14.3,3,1,1,3
55910,49,62200.0,12.9,1,1,2,1
55911,35,33000.0,7.0,1,2,2,0
55912,35,64100.0,5.8,1,1,2,0
55913,19,20000.0,1.7,0,3,1,2
55914,56,65600.0,5.2,1,1,1,3
55915,36,142900.0,6.7,1,4,2,2
55916,42,61500.0,4.2,3,4,1,2
55917,45,39400.0,5.1,3,2,1,1
55918,27,35900.0,9.7,3,1,1,2
55919,55,20000.0,7.5,1,3,1,0
55920,47,42600.0,4.7,2,2,1,0
55921,28,20200.0,5.9,1,1,2,1
55922,39,46800.0,5.2,1,1,1,3
55923,37,20500.0,6.1,3,3,1,1
55924,35,80100.0,9.8,1,4,1,1
55925,35,27400.0,12.3,1,0,1,0
55926,42,39200.0,2.7,1,1,1,0
55927,44,30600.0,3.0,1,3,1,1
55928,54,45000.0,2.8,1,1,1,2
55929,41,60600.0,1.9,1,0,0,3
55930,43,88300.0,7.7,0,0,1,2
55931,40,57500.0,6.0,2,3,1,2
55932,50,43800.0,4.3,1,3,1,1
55933,37,36300.0,15.5,1,2,2,0
55934,42,26600.0,4.0,1,4,1,1
55935,45,114300.0,8.1,2,0,0,1
55936,57,23700.0,0.9,1,1,2,2
55937,22,22300.0,4.7,1,4,2,0
55938,28,20000.0,10.3,1,4,1,1
55939,47,74300.0,5.2,3,0,2,0
55940,28,30600.0,10.5,1,4,2,0
55941,36,20000.0,5.5,3,4,2,1
55942,48,25300.0,9.4,1,2,2,1
55943,40,26600.0,12.1,1,3,1,2
55944,56,20000.0,9.0,1,4,1,0
55945,48,25900.0,8.2,3,3,1,0
55946,46,50700.0,8.9,1,1,1,2
55947,43,37900.0,1.3,2,3,1,0
55948,25,31900.0,4.4,1,3,1,1
55949,34,55200.0,2.2,1,4,1,5
55950,36,20000.0,2.2,0,1,2,1
55951,41,39600.0,5.0,1,1,2,1
55952,22,28600.0,4.5,1,0,1,5
55953,34,41600.0,1.9,2,0,1,1
55954,31,34800.0,1.6,3,4,2,1
55955,34,130600.0,11.3,1,2,1,0
55956,31,36100.0,6.9,1,1,2,1
55957,34,85800.0,8.6,0,2,1,3
55958,42,44600.0,10.2,0,2,1,1
55959,42,88900.0,5.6,1,2,0,0
55960,54,28300.0,1.9,1,3,2,1
55961,36,62200.0,4.1,3,4,1,1
55962,22,20000.0,4.4,1,3,2,0
55963,63,20000.0,0.8,1,2,1,0
55964,43,35800.0,2.3,1,4,1,3
55965,28,44600.0,4.2,1,3,1,2
55966,40,20000.0,7.0,1,3,1,0
55967,22,28300.0,4.3,2,3,1,3
55968,49,55500.0,3.3,1,3,0,1
55969,31,20000.0,8.8,1,3,2,1
55970,42,36400.0,2.1,1,0,1,2
55971,52,30200.0,3.5,3,4,1,2
55972,52,87000.0,8.9,1,4,2,0
55973,46,23500.0,1.9,1,1,1,1
55974,34,29100.0,1.6,1,3,1,3
55975,60,37000.0,1.4,0,3,1,1
55976,49,113700.0,0.9,1,4,2,0
55977,54,38100.0,12.5,1,4,2,1
55978,28,23200.0,1.9,1,2,2,2
55979,22,58400.0,4.5,1,3,2,1
55980,26,48700.0,3.7,3,2,1,2
55981,60,25700.0,6.4,1,1,1,0
55982,51,25100.0,2.2,3,3,1,1
55983,26,41200.0,6.1,1,2,2,0
55984,37,57000.0,3.4,1,1,0,2
55985,57,37200.0,9.6,1,4,1,0
55986,38,53800.0,1.3,1,1,1,1
55987,46,47500.0,5.7,1,4,1,2
55988,42,70700.0,6.6,0,1,0,3
55989,67,20000.0,2.3,1,4,2,1
55990,44,27200.0,5.8,3,1,1,1
55991,40,70500.0,2.0,1,2,1,0
55992,21,20000.0,3.3,1,1,2,0
55993,19,20000.0,1.8,1,3,0,0
55994,34,39900.0,15.9,1,4,1,0
55995,52,25900.0,12.3,1,1,1,4
55996,38,49300.0,8.1,1,4,2,0
55997,43,51500.0,3.3,1,0,1,1
55998,65,20000.0,6.2,1,1,1,0
55999,31,20000.0,6.8,1,3,1,0
56000,42,73400.0,11.3,1,3,1,1
56001,24,47400.0,6.2,2,1,2,2
56002,52,66300.0,4.7,1,2,1,2
56003,23,20000.0,5.0,1,4,2,0
56004,29,25600.0,3.0,1,4,1,1
56005,59,26600.0,3.5,1,3,1,2
56006,49,88400.0,3.6,2,0,1,1
56007,30,94500.0,6.6,1,1,2,0
56008,35,39600.0,11.6,1,4,2,2
56009,48,65500.0,4.5,2,1,1,1
56010,54,27700.0,1.9,1,3,2,1
56011,35,31300.0,4.4,1,3,2,1
56012,18,20000.0,0.3,1,1,2,2
56013,30,41700.0,3.4,1,1,1,1
56014,26,26100.0,0.8,1,3,1,5
56015,46,37700.0,5.8,1,2,1,1
56016,49,20000.0,8.4,3,3,0,0
56017,60,43500.0,12.3,1,4,0,1
56018,22,43500.0,0.8,1,3,2,0
56019,30,50600.0,5.8,1,2,1,0
56020,44,54100.0,10.7,2,3,2,0
56021,50,44300.0,3.9,1,1,1,2
56022,45,92600.0,5.3,1,3,1,1
56023,29,25100.0,9.9,1,3,1,4
56024,22,20000.0,4.8,1,4,2,2
56025,32,26500.0,4.4,1,3,1,1
56026,44,48300.0,8.1,1,4,1,1
56027,48,30700.0,9.8,1,1,0,1
56028,47,49200.0,9.0,3,0,1,2
56029,60,27400.0,9.2,1,2,1,1
56030,30,50400.0,6.2,0,2,1,1
56031,28,39500.0,5.8,1,4,1,2
56032,46,26100.0,6.1,1,0,2,1
56033,46,36000.0,6.2,3,4,1,1
56034,44,31900.0,4.4,3,3,1,4
56035,42,20000.0,3.6,1,3,1,1
56036,48,62000.0,5.2,3,4,1,2
56037,37,20000.0,4.7,1,1,1,1
56038,47,71600.0,3.5,1,0,2,0
56039,44,49700.0,3.9,3,1,2,0
56040,38,20000.0,6.5,1,4,0,0
56041,40,63100.0,10.3,1,3,2,0
56042,35,50700.0,2.5,1,0,1,1
56043,27,49300.0,5.1,1,1,1,1
56044,58,41500.0,10.6,1,4,2,0
56045,40,62300.0,7.5,1,0,1,5
56046,52,68400.0,4.7,1,2,1,0
56047,26,46300.0,8.6,1,4,1,1
56048,28,43200.0,6.1,2,2,1,5
56049,36,72800.0,3.0,2,2,2,1
56050,37,31600.0,5.2,1,1,2,1
56051,30,23400.0,4.0,3,3,2,0
56052,54,61300.0,9.6,3,2,1,2
56053,22,40800.0,4.3,1,1,2,1
56054,61,41300.0,5.2,2,4,1,2
56055,23,33600.0,2.1,1,1,2,0
56056,32,53700.0,5.2,1,0,1,2
56057,34,21600.0,5.4,1,3,2,0
56058,37,48600.0,8.9,2,4,1,0
56059,25,20000.0,2.3,1,1,2,1
56060,39,62900.0,8.7,1,4,1,3
56061,52,30700.0,5.2,3,4,1,3
56062,22,28500.0,4.2,1,4,2,0
56063,27,114600.0,1.3,1,0,2,0
56064,36,35300.0,4.7,1,2,2,0
56065,37,29500.0,7.7,1,3,1,0
56066,53,36500.0,5.8,1,1,1,0
56067,28,42400.0,5.2,1,4,1,2
56068,42,82300.0,14.0,1,4,1,1
56069,51,20400.0,5.2,1,4,1,2
56070,35,69400.0,6.4,1,2,1,2
56071,35,27400.0,7.3,1,3,1,1
56072,44,38900.0,1.8,1,1,2,0
56073,39,81800.0,5.2,1,2,1,3
56074,25,40700.0,1.8,1,4,1,2
