customer_id,state,regional_unemployment_rate,regional_median_income,regional_median_rent,housing_price_index,cost_of_living_index
54993,WI,4.5,60000.0,1290.0,112.0,87.0
54994,WA,4.4,78000.0,1940.0,157.0,125.0
54995,FL,4.7,55000.0,1290.0,115.0,86.0
54996,GA,4.6,58000.0,1320.0,103.0,81.0
54997,TX,4.3,61000.0,1520.0,105.0,80.0
54998,VA,3.7,74000.0,1720.0,113.0,97.0
54999,CA,5.4,75000.0,2110.0,163.0,128.0
55000,NC,4.3,54000.0,1310.0,120.0,93.0
55001,VA,3.9,74000.0,2020.0,129.0,104.0
55002,TN,3.9,53000.0,1190.0,105.0,82.0
55003,CA,5.4,75000.0,1810.0,150.0,121.0
55004,PA,4.4,61000.0,1280.0,91.0,79.0
55005,AZ,4.7,58000.0,1330.0,128.0,94.0
55006,WA,4.2,78000.0,1730.0,154.0,125.0
55007,MD,4.4,84000.0,2120.0,131.0,108.0
55008,TN,3.6,53000.0,1310.0,102.0,83.0
55009,NY,5.2,72000.0,1890.0,145.0,117.0
55010,IL,5.4,65000.0,1340.0,102.0,89.0
55011,OH,4.5,56000.0,1300.0,95.0,79.0
55012,OH,4.3,56000.0,1340.0,83.0,72.0
55013,MI,5.5,57000.0,1390.0,100.0,85.0
55014,TX,4.7,61000.0,1460.0,108.0,91.0
55015,VA,4.2,74000.0,1750.0,127.0,104.0
55016,TX,4.1,61000.0,1620.0,104.0,90.0
55017,IL,5.2,65000.0,1740.0,108.0,89.0
55018,OH,4.9,56000.0,1250.0,91.0,70.0
55019,NY,5.3,72000.0,2410.0,148.0,113.0
55020,NJ,5.1,82000.0,1800.0,127.0,119.0
55021,MI,5.2,57000.0,1320.0,100.0,89.0
55022,NY,5.0,72000.0,1490.0,139.0,112.0
55023,NY,4.7,72000.0,1630.0,145.0,124.0
55024,MA,3.7,81000.0,2110.0,137.0,108.0
55025,TX,3.7,61000.0,1370.0,109.0,79.0
55026,CA,5.3,75000.0,1880.0,165.0,127.0
55027,NC,4.6,54000.0,1230.0,104.0,86.0
55028,MI,5.2,57000.0,1240.0,91.0,80.0
55029,TX,3.9,61000.0,1270.0,105.0,87.0
55030,TX,4.6,61000.0,1430.0,112.0,88.0
55031,PA,4.3,61000.0,1710.0,92.0,75.0
55032,MO,3.8,55000.0,1290.0,89.0,80.0
55033,OH,4.9,56000.0,1360.0,93.0,80.0
55034,CA,5.6,75000.0,1740.0,160.0,134.0
55035,VA,3.8,74000.0,1900.0,121.0,105.0
55036,TX,4.1,61000.0,1600.0,106.0,84.0
55037,PA,4.9,61000.0,1740.0,102.0,88.0
55038,FL,4.8,55000.0,1230.0,115.0,89.0
55039,MA,3.7,81000.0,2380.0,147.0,116.0
55040,NC,4.8,54000.0,1310.0,120.0,90.0
55041,IL,5.8,65000.0,1400.0,98.0,82.0
55042,CA,5.2,75000.0,1710.0,155.0,129.0
55043,CA,5.9,75000.0,1850.0,161.0,131.0
55044,NY,5.3,72000.0,1830.0,140.0,113.0
55045,OH,4.6,56000.0,1270.0,92.0,75.0
55046,TX,4.1,61000.0,1280.0,116.0,96.0
55047,GA,4.4,58000.0,1420.0,107.0,80.0
55048,MI,5.4,57000.0,1340.0,99.0,85.0
55049,NC,3.7,54000.0,1290.0,112.0,87.0
55050,MO,3.8,55000.0,1420.0,88.0,75.0
55051,TX,4.2,61000.0,1360.0,97.0,83.0
55052,CA,5.8,75000.0,1740.0,161.0,128.0
55053,NC,4.8,54000.0,1270.0,112.0,97.0
55054,CA,5.3,75000.0,1720.0,149.0,126.0
55055,NJ,5.3,82000.0,2080.0,136.0,109.0
55056,NC,3.9,54000.0,1260.0,101.0,84.0
55057,MI,6.2,57000.0,1440.0,86.0,81.0
55058,PA,4.0,61000.0,1480.0,80.0,70.0
55059,TX,4.1,61000.0,1620.0,107.0,91.0
55060,GA,3.8,58000.0,1380.0,104.0,90.0
55061,CA,5.7,75000.0,1760.0,161.0,129.0
55062,NY,4.8,72000.0,1770.0,140.0,116.0
55063,AZ,5.0,58000.0,1420.0,118.0,85.0
55064,MI,5.2,57000.0,1260.0,91.0,68.0
55065,MA,4.6,81000.0,1700.0,139.0,123.0
55066,NY,4.7,72000.0,1850.0,145.0,117.0
55067,IL,5.5,65000.0,1570.0,104.0,88.0
55068,TN,3.6,53000.0,1260.0,102.0,82.0
55069,NY,5.3,72000.0,1790.0,141.0,120.0
55070,MD,4.7,84000.0,2070.0,123.0,105.0
55071,TX,3.7,61000.0,1470.0,102.0,77.0
55072,GA,4.1,58000.0,1220.0,104.0,85.0
55073,OH,4.9,56000.0,1300.0,94.0,78.0
55074,CA,5.5,75000.0,1810.0,164.0,126.0
55075,GA,4.3,58000.0,1360.0,99.0,79.0
55076,GA,4.2,58000.0,1520.0,100.0,91.0
55077,WI,3.5,60000.0,1610.0,103.0,88.0
55078,NC,4.0,54000.0,1320.0,112.0,94.0
55079,NC,4.2,54000.0,1180.0,106.0,85.0
55080,NY,4.7,72000.0,1790.0,134.0,110.0
55081,CA,5.2,75000.0,1850.0,169.0,143.0
55082,MD,4.3,84000.0,1850.0,125.0,116.0
55083,NC,4.1,54000.0,1210.0,117.0,89.0
55084,IN,4.5,55000.0,1250.0,93.0,75.0
55085,IN,4.2,55000.0,1180.0,93.0,76.0
55086,TN,3.7,53000.0,1200.0,101.0,78.0
55087,GA,3.7,58000.0,1320.0,106.0,92.0
55088,CA,5.4,75000.0,1840.0,156.0,123.0
55089,OH,4.9,56000.0,1270.0,79.0,71.0
55090,AZ,4.3,58000.0,1410.0,112.0,93.0
55091,FL,4.9,55000.0,1590.0,114.0,83.0
55092,MA,3.9,81000.0,1800.0,144.0,128.0
55093,TX,3.9,61000.0,1390.0,107.0,86.0
55094,IN,4.8,55000.0,1300.0,91.0,75.0
55095,GA,4.5,58000.0,1400.0,113.0,82.0
55096,NY,5.3,72000.0,1510.0,135.0,117.0
55097,NY,5.0,72000.0,1750.0,140.0,112.0
55098,GA,4.0,58000.0,1540.0,107.0,85.0
55099,IN,4.5,55000.0,1360.0,103.0,82.0
55100,NC,4.3,54000.0,1430.0,106.0,85.0
55101,TN,4.0,53000.0,1290.0,106.0,88.0
55102,CA,5.8,75000.0,1780.0,156.0,125.0
55103,NJ,5.7,82000.0,1970.0,141.0,120.0
55104,MI,5.4,57000.0,1410.0,102.0,87.0
55105,MO,4.1,55000.0,1240.0,90.0,73.0
55106,CA,6.1,75000.0,2000.0,168.0,137.0
55107,NY,4.8,72000.0,1700.0,135.0,109.0
55108,IN,4.5,55000.0,1290.0,93.0,82.0
55109,IL,5.3,65000.0,1510.0,99.0,88.0
55110,OH,4.5,56000.0,1650.0,91.0,72.0
55111,NJ,4.8,82000.0,1990.0,136.0,113.0
55112,TN,3.8,53000.0,1160.0,108.0,88.0
55113,TX,4.0,61000.0,1600.0,107.0,88.0
55114,FL,5.4,55000.0,1290.0,116.0,91.0
55115,CA,5.6,75000.0,1730.0,165.0,122.0
55116,MD,4.0,84000.0,2170.0,134.0,121.0
55117,NY,4.8,72000.0,1720.0,135.0,111.0
55118,FL,4.7,55000.0,1460.0,117.0,98.0
55119,NC,4.3,54000.0,1210.0,104.0,81.0
55120,MO,4.4,55000.0,1370.0,98.0,88.0
55121,VA,4.2,74000.0,1780.0,129.0,105.0
55122,MI,5.6,57000.0,1420.0,95.0,78.0
55123,GA,3.7,58000.0,1430.0,109.0,87.0
55124,NY,4.3,72000.0,1680.0,143.0,116.0
55125,MO,4.2,55000.0,1480.0,91.0,76.0
55126,TN,4.7,53000.0,1260.0,104.0,86.0
55127,OH,4.6,56000.0,1370.0,87.0,69.0
55128,CA,5.4,75000.0,1990.0,169.0,132.0
55129,AZ,4.8,58000.0,1440.0,120.0,98.0
55130,CA,5.5,75000.0,1660.0,153.0,118.0
55131,IL,4.8,65000.0,1370.0,93.0,85.0
55132,PA,4.3,61000.0,1570.0,86.0,80.0
55133,CA,5.6,75000.0,2420.0,159.0,126.0
55134,TX,4.1,61000.0,1660.0,95.0,79.0
55135,NY,4.9,72000.0,1730.0,141.0,113.0
55136,IL,5.0,65000.0,1350.0,102.0,91.0
55137,VA,4.2,74000.0,1700.0,132.0,103.0
55138,MO,3.7,55000.0,1350.0,93.0,75.0
55139,IN,4.1,55000.0,1160.0,98.0,95.0
55140,MI,5.5,57000.0,1400.0,96.0,82.0
55141,MO,4.3,55000.0,1220.0,90.0,76.0
55142,MA,4.0,81000.0,1860.0,149.0,119.0
55143,NY,5.2,72000.0,1780.0,142.0,114.0
55144,WI,4.5,60000.0,1400.0,99.0,82.0
55145,MO,3.9,55000.0,1200.0,84.0,65.0
55146,NC,4.2,54000.0,1160.0,111.0,89.0
55147,MD,4.5,84000.0,2100.0,130.0,120.0
55148,PA,4.6,61000.0,1430.0,93.0,86.0
55149,NY,4.6,72000.0,1810.0,147.0,109.0
55150,FL,4.4,55000.0,1340.0,124.0,92.0
55151,WA,4.4,78000.0,1980.0,147.0,124.0
55152,NY,5.3,72000.0,1760.0,141.0,119.0
55153,MI,5.5,57000.0,1370.0,94.0,78.0
55154,NC,4.8,54000.0,1250.0,111.0,92.0
55155,PA,4.4,61000.0,1600.0,92.0,77.0
55156,IN,4.5,55000.0,1090.0,97.0,88.0
55157,FL,4.8,55000.0,1350.0,121.0,89.0
55158,CA,5.4,75000.0,1670.0,167.0,130.0
55159,IN,4.3,55000.0,1240.0,100.0,78.0
55160,FL,5.1,55000.0,1190.0,129.0,105.0
55161,MO,4.5,55000.0,1340.0,90.0,78.0
55162,MO,4.3,55000.0,1320.0,92.0,75.0
55163,NC,4.9,54000.0,1290.0,110.0,87.0
55164,NY,4.9,72000.0,1630.0,132.0,106.0
55165,OH,4.6,56000.0,1380.0,95.0,76.0
55166,FL,4.9,55000.0,1380.0,104.0,83.0
55167,TX,4.5,61000.0,1410.0,100.0,94.0
55168,GA,4.5,58000.0,1410.0,101.0,88.0
55169,NJ,5.3,82000.0,2200.0,129.0,115.0
55170,CA,5.6,75000.0,1830.0,159.0,117.0
55171,FL,4.9,55000.0,1440.0,118.0,91.0
55172,TX,4.0,61000.0,1230.0,100.0,73.0
55173,FL,4.8,55000.0,1250.0,115.0,84.0
55174,CA,5.6,75000.0,1890.0,159.0,129.0
55175,MI,5.5,57000.0,1140.0,95.0,89.0
55176,NC,4.5,54000.0,1290.0,106.0,87.0
55177,AZ,4.8,58000.0,1420.0,109.0,91.0
55178,TX,3.8,61000.0,1700.0,113.0,95.0
55179,VA,3.3,74000.0,1800.0,128.0,106.0
55180,CA,5.4,75000.0,1760.0,166.0,123.0
55181,IL,5.0,65000.0,1680.0,99.0,87.0
55182,NC,4.5,54000.0,1300.0,114.0,87.0
55183,GA,4.0,58000.0,1370.0,103.0,89.0
55184,TN,3.9,53000.0,1210.0,100.0,73.0
55185,WA,4.8,78000.0,1730.0,160.0,137.0
55186,MA,3.8,81000.0,2090.0,140.0,117.0
55187,OH,4.9,56000.0,1380.0,89.0,68.0
55188,AZ,5.1,58000.0,1320.0,113.0,86.0
55189,MD,4.2,84000.0,1820.0,129.0,108.0
55190,TX,4.1,61000.0,1410.0,105.0,84.0
55191,GA,4.1,58000.0,1570.0,101.0,85.0
55192,IL,5.2,65000.0,1440.0,105.0,89.0
55193,NJ,4.6,82000.0,1750.0,130.0,114.0
55194,NC,3.4,54000.0,1320.0,111.0,85.0
55195,TX,4.1,61000.0,1550.0,104.0,93.0
55196,OH,3.8,56000.0,1320.0,85.0,74.0
55197,TN,4.4,53000.0,1200.0,114.0,86.0
55198,VA,3.4,74000.0,1890.0,126.0,107.0
55199,TN,3.7,53000.0,1310.0,111.0,85.0
55200,WA,4.9,78000.0,1520.0,154.0,121.0
55201,WI,4.3,60000.0,1440.0,94.0,77.0
55202,PA,4.9,61000.0,1640.0,94.0,86.0
55203,FL,5.2,55000.0,1210.0,114.0,85.0
55204,WA,5.1,78000.0,1790.0,151.0,116.0
55205,MO,3.6,55000.0,1250.0,95.0,77.0
55206,NY,5.0,72000.0,1660.0,136.0,112.0
55207,CA,5.6,75000.0,1840.0,171.0,132.0
55208,MD,4.0,84000.0,1790.0,135.0,113.0
55209,FL,4.9,55000.0,1200.0,109.0,85.0
55210,TX,3.8,61000.0,1330.0,106.0,85.0
55211,MA,4.3,81000.0,1830.0,142.0,105.0
55212,NC,4.4,54000.0,1130.0,107.0,91.0
55213,MI,5.6,57000.0,1300.0,106.0,78.0
55214,CA,5.4,75000.0,1490.0,162.0,123.0
55215,NC,3.7,54000.0,1250.0,118.0,91.0
55216,FL,4.5,55000.0,1110.0,114.0,88.0
55217,PA,4.6,61000.0,1530.0,98.0,80.0
55218,NJ,5.6,82000.0,1830.0,145.0,127.0
55219,IL,4.8,65000.0,1440.0,101.0,97.0
55220,TX,4.2,61000.0,1420.0,113.0,99.0
55221,TN,4.3,53000.0,1370.0,101.0,80.0
55222,WI,4.0,60000.0,1590.0,104.0,79.0
55223,TX,4.0,61000.0,1530.0,101.0,98.0
55224,MI,5.5,57000.0,1390.0,93.0,78.0
55225,CA,5.4,75000.0,1580.0,159.0,119.0
55226,WI,4.4,60000.0,1430.0,104.0,84.0
55227,IN,4.2,55000.0,1370.0,101.0,89.0
55228,MO,4.0,55000.0,1240.0,97.0,78.0
55229,NJ,5.2,82000.0,1850.0,135.0,112.0
55230,IL,5.1,65000.0,1570.0,105.0,89.0
55231,CA,5.6,75000.0,1830.0,153.0,122.0
55232,TX,4.7,61000.0,1470.0,111.0,101.0
55233,CA,5.7,75000.0,1740.0,162.0,131.0
55234,MI,5.4,57000.0,1320.0,99.0,91.0
55235,CA,5.9,75000.0,1990.0,163.0,124.0
55236,AZ,4.4,58000.0,1320.0,118.0,98.0
55237,GA,4.1,58000.0,1300.0,107.0,91.0
55238,CA,5.1,75000.0,1590.0,158.0,124.0
55239,CA,5.6,75000.0,1730.0,161.0,127.0
55240,NY,4.4,72000.0,1900.0,140.0,117.0
55241,MA,4.3,81000.0,1820.0,145.0,118.0
55242,IL,4.6,65000.0,1540.0,107.0,91.0
55243,TN,4.3,53000.0,1400.0,111.0,81.0
55244,GA,4.4,58000.0,1380.0,105.0,86.0
55245,GA,4.4,58000.0,1440.0,106.0,95.0
55246,MI,5.1,57000.0,1450.0,93.0,81.0
55247,VA,3.6,74000.0,1690.0,116.0,102.0
55248,AZ,4.3,58000.0,1330.0,110.0,88.0
55249,PA,4.1,61000.0,1500.0,92.0,85.0
55250,TN,4.2,53000.0,1450.0,99.0,76.0
55251,CA,5.4,75000.0,1730.0,157.0,118.0
55252,IL,5.3,65000.0,1460.0,103.0,91.0
55253,CA,5.4,75000.0,1950.0,161.0,127.0
55254,WI,4.4,60000.0,1470.0,109.0,92.0
55255,IL,5.0,65000.0,1550.0,95.0,84.0
55256,TX,3.6,61000.0,1640.0,109.0,90.0
55257,NJ,5.2,82000.0,1890.0,139.0,122.0
55258,TN,3.9,53000.0,1180.0,97.0,81.0
55259,TN,3.8,53000.0,1350.0,110.0,93.0
55260,IN,4.5,55000.0,1450.0,89.0,79.0
55261,FL,4.6,55000.0,1280.0,123.0,105.0
55262,OH,4.9,56000.0,1390.0,88.0,75.0
55263,FL,4.4,55000.0,1460.0,117.0,95.0
55264,IL,4.8,65000.0,1480.0,96.0,81.0
55265,TN,3.9,53000.0,1080.0,105.0,81.0
55266,VA,4.3,74000.0,1840.0,127.0,110.0
55267,NY,4.8,72000.0,1640.0,143.0,123.0
55268,OH,4.8,56000.0,1160.0,89.0,73.0
55269,MI,5.2,57000.0,1360.0,98.0,82.0
55270,TN,4.3,53000.0,1170.0,103.0,90.0
55271,VA,3.6,74000.0,1840.0,119.0,99.0
55272,VA,3.2,74000.0,1810.0,124.0,100.0
55273,WI,4.1,60000.0,1320.0,99.0,88.0
55274,CA,5.3,75000.0,1860.0,159.0,125.0
55275,CA,5.8,75000.0,1670.0,159.0,120.0
55276,MA,3.6,81000.0,2150.0,142.0,115.0
55277,MO,4.3,55000.0,1550.0,101.0,89.0
55278,OH,4.4,56000.0,1340.0,97.0,83.0
55279,MA,4.9,81000.0,1930.0,146.0,115.0
55280,FL,4.3,55000.0,1230.0,116.0,93.0
55281,GA,3.8,58000.0,1370.0,104.0,84.0
55282,NY,5.5,72000.0,1550.0,144.0,120.0
55283,CA,5.7,75000.0,2090.0,170.0,134.0
55284,OH,5.0,56000.0,1250.0,87.0,80.0
55285,MA,4.2,81000.0,1730.0,141.0,112.0
55286,CA,5.6,75000.0,1840.0,161.0,120.0
55287,TX,4.1,61000.0,1480.0,103.0,87.0
55288,MO,4.3,55000.0,1330.0,101.0,71.0
55289,MA,3.8,81000.0,1920.0,137.0,121.0
55290,PA,4.7,61000.0,1480.0,89.0,81.0
55291,FL,4.1,55000.0,1370.0,122.0,103.0
55292,FL,5.3,55000.0,1410.0,121.0,99.0
55293,AZ,5.1,58000.0,1320.0,110.0,80.0
55294,IN,4.4,55000.0,1110.0,98.0,77.0
55295,IL,5.7,65000.0,1640.0,104.0,76.0
55296,FL,5.0,55000.0,1310.0,125.0,96.0
55297,CA,5.6,75000.0,1880.0,146.0,116.0
55298,PA,3.8,61000.0,1560.0,94.0,73.0
55299,NY,5.0,72000.0,1620.0,129.0,107.0
55300,NY,4.9,72000.0,1640.0,134.0,96.0
55301,TX,3.7,61000.0,1560.0,115.0,84.0
55302,PA,4.3,61000.0,1360.0,109.0,91.0
55303,TX,4.1,61000.0,1490.0,115.0,99.0
55304,NJ,5.2,82000.0,1960.0,139.0,117.0
55305,FL,4.8,55000.0,1250.0,121.0,98.0
55306,TN,3.8,53000.0,1180.0,105.0,80.0
55307,PA,4.2,61000.0,1310.0,100.0,86.0
55308,CA,5.5,75000.0,1710.0,157.0,133.0
55309,WI,3.7,60000.0,1450.0,95.0,92.0
55310,WI,3.6,60000.0,1390.0,102.0,90.0
55311,TN,4.0,53000.0,1330.0,109.0,74.0
55312,FL,4.3,55000.0,1230.0,123.0,103.0
55313,TX,3.8,61000.0,1350.0,110.0,82.0
55314,IL,4.9,65000.0,1490.0,98.0,85.0
55315,WI,4.2,60000.0,1280.0,95.0,79.0
55316,AZ,4.1,58000.0,1670.0,112.0,93.0
55317,VA,3.4,74000.0,1940.0,117.0,109.0
55318,CA,5.7,75000.0,1770.0,159.0,118.0
55319,VA,3.3,74000.0,1790.0,133.0,111.0
55320,TX,4.0,61000.0,1200.0,117.0,89.0
55321,PA,4.9,61000.0,1480.0,92.0,82.0
55322,AZ,4.7,58000.0,1560.0,108.0,89.0
55323,FL,4.5,55000.0,1150.0,114.0,94.0
55324,MI,5.3,57000.0,1150.0,94.0,83.0
55325,TX,3.9,61000.0,1580.0,97.0,70.0
55326,GA,3.9,58000.0,1490.0,102.0,87.0
55327,MA,4.4,81000.0,2040.0,141.0,106.0
55328,CA,5.3,75000.0,1650.0,160.0,130.0
55329,NY,5.2,72000.0,1590.0,140.0,110.0
55330,NY,5.2,72000.0,1960.0,136.0,113.0
55331,MI,5.7,57000.0,1360.0,87.0,65.0
55332,CA,5.6,75000.0,1650.0,151.0,129.0
55333,WA,4.4,78000.0,1710.0,156.0,120.0
55334,CA,5.7,75000.0,1680.0,157.0,121.0
55335,NJ,5.2,82000.0,2310.0,126.0,117.0
55336,NC,4.0,54000.0,1180.0,108.0,89.0
55337,MI,5.3,57000.0,1340.0,92.0,71.0
55338,NJ,5.0,82000.0,2000.0,135.0,116.0
55339,MI,5.8,57000.0,1420.0,96.0,79.0
55340,OH,5.1,56000.0,1250.0,95.0,80.0
55341,NY,5.1,72000.0,1660.0,146.0,106.0
55342,MD,4.5,84000.0,1860.0,130.0,109.0
55343,NY,5.1,72000.0,1750.0,140.0,114.0
55344,OH,4.6,56000.0,1280.0,96.0,85.0
55345,MI,5.3,57000.0,1470.0,95.0,79.0
55346,MI,5.7,57000.0,1290.0,87.0,74.0
55347,TX,4.0,61000.0,1410.0,106.0,93.0
55348,MD,4.3,84000.0,1630.0,132.0,112.0
55349,VA,3.3,74000.0,2080.0,126.0,112.0
55350,MA,4.4,81000.0,2040.0,141.0,124.0
55351,NY,5.4,72000.0,1500.0,143.0,106.0
55352,PA,4.8,61000.0,1350.0,92.0,78.0
55353,NC,4.0,54000.0,1100.0,108.0,82.0
55354,WA,4.5,78000.0,1570.0,151.0,115.0
55355,NJ,5.1,82000.0,1830.0,131.0,118.0
55356,NC,3.8,54000.0,1150.0,94.0,77.0
55357,CA,5.3,75000.0,1680.0,158.0,133.0
55358,NJ,5.0,82000.0,2030.0,129.0,115.0
55359,TX,4.0,61000.0,1350.0,107.0,85.0
55360,WI,4.5,60000.0,1580.0,103.0,88.0
55361,WI,4.0,60000.0,1270.0,99.0,84.0
55362,MA,3.5,81000.0,1830.0,146.0,124.0
55363,IL,5.0,65000.0,1490.0,92.0,87.0
55364,IL,5.6,65000.0,1400.0,105.0,88.0
55365,MI,5.0,57000.0,1310.0,90.0,81.0
55366,IL,5.2,65000.0,1230.0,111.0,83.0
55367,GA,3.7,58000.0,1590.0,97.0,79.0
55368,AZ,5.0,58000.0,1360.0,117.0,94.0
55369,GA,3.8,58000.0,1340.0,104.0,77.0
55370,TX,4.4,61000.0,1310.0,103.0,82.0
55371,NY,4.8,72000.0,1820.0,139.0,103.0
55372,MD,4.2,84000.0,2190.0,124.0,93.0
55373,GA,4.1,58000.0,1400.0,114.0,91.0
55374,MO,4.1,55000.0,1310.0,97.0,87.0
55375,FL,5.3,55000.0,1280.0,110.0,84.0
55376,WA,4.9,78000.0,2030.0,156.0,131.0
55377,IL,4.9,65000.0,1620.0,96.0,77.0
55378,MO,4.2,55000.0,1230.0,93.0,76.0
55379,MO,3.8,55000.0,1320.0,94.0,80.0
55380,TN,3.7,53000.0,1340.0,103.0,92.0
55381,NY,4.7,72000.0,1900.0,149.0,121.0
55382,IL,5.4,65000.0,1580.0,99.0,80.0
55383,NJ,5.3,82000.0,1990.0,129.0,114.0
55384,NC,4.2,54000.0,1260.0,107.0,89.0
55385,OH,4.1,56000.0,1290.0,94.0,77.0
55386,MD,4.7,84000.0,2340.0,125.0,106.0
55387,CA,5.7,75000.0,1850.0,160.0,121.0
55388,FL,4.6,55000.0,1390.0,110.0,85.0
55389,WI,4.4,60000.0,1320.0,107.0,90.0
55390,CA,5.5,75000.0,1870.0,156.0,118.0
55391,IL,5.0,65000.0,1650.0,91.0,79.0
55392,GA,3.7,58000.0,1310.0,98.0,88.0
55393,CA,5.2,75000.0,1930.0,164.0,126.0
55394,TX,4.1,61000.0,1380.0,111.0,88.0
55395,FL,5.0,55000.0,1220.0,118.0,91.0
55396,NJ,5.8,82000.0,2150.0,138.0,120.0
55397,CA,5.5,75000.0,1830.0,161.0,128.0
55398,PA,4.3,61000.0,1410.0,93.0,80.0
55399,CA,5.3,75000.0,1700.0,162.0,133.0
55400,WI,4.6,60000.0,1420.0,92.0,87.0
55401,TX,4.0,61000.0,1520.0,107.0,91.0
55402,CA,5.3,75000.0,1900.0,162.0,128.0
55403,TX,5.0,61000.0,1330.0,103.0,82.0
55404,NJ,4.6,82000.0,1920.0,133.0,115.0
55405,NY,4.8,72000.0,1530.0,136.0,112.0
55406,MI,5.0,57000.0,1380.0,93.0,87.0
55407,IL,5.7,65000.0,1490.0,100.0,84.0
55408,TX,4.5,61000.0,1450.0,105.0,95.0
55409,GA,4.4,58000.0,1630.0,103.0,86.0
55410,NC,4.4,54000.0,1070.0,110.0,90.0
55411,NJ,5.0,82000.0,1870.0,130.0,99.0
55412,FL,4.8,55000.0,1270.0,114.0,87.0
55413,NJ,4.8,82000.0,1960.0,139.0,112.0
55414,CA,5.7,75000.0,1930.0,159.0,123.0
55415,NY,5.0,72000.0,1740.0,147.0,120.0
55416,FL,5.5,55000.0,1260.0,124.0,101.0
55417,CA,5.8,75000.0,1610.0,162.0,123.0
55418,CA,5.3,75000.0,2110.0,160.0,129.0
55419,FL,4.5,55000.0,1470.0,111.0,90.0
55420,FL,5.2,55000.0,1460.0,108.0,85.0
55421,TX,4.2,61000.0,1360.0,106.0,91.0
55422,MA,3.9,81000.0,1960.0,144.0,116.0
55423,AZ,4.7,58000.0,1280.0,120.0,92.0
55424,OH,4.4,56000.0,1330.0,91.0,80.0
55425,MI,5.6,57000.0,1220.0,87.0,77.0
55426,TX,4.5,61000.0,1620.0,104.0,91.0
55427,FL,4.4,55000.0,1320.0,119.0,89.0
55428,TX,3.8,61000.0,1320.0,103.0,86.0
55429,PA,4.5,61000.0,1540.0,96.0,78.0
55430,CA,5.0,75000.0,1960.0,155.0,114.0
55431,GA,4.2,58000.0,1330.0,105.0,86.0
55432,NY,5.3,72000.0,1650.0,142.0,108.0
55433,MD,4.5,84000.0,2090.0,124.0,103.0
55434,TX,4.0,61000.0,1290.0,106.0,88.0
55435,TN,4.3,53000.0,1090.0,104.0,85.0
55436,VA,3.5,74000.0,1640.0,122.0,105.0
55437,GA,4.3,58000.0,1310.0,107.0,90.0
55438,VA,3.9,74000.0,1940.0,115.0,104.0
55439,CA,6.0,75000.0,1710.0,164.0,124.0
55440,FL,4.7,55000.0,1070.0,116.0,94.0
55441,MI,5.4,57000.0,1310.0,95.0,79.0
55442,TX,4.0,61000.0,1460.0,110.0,87.0
55443,WA,4.8,78000.0,1740.0,148.0,119.0
55444,CA,5.6,75000.0,1630.0,155.0,116.0
55445,CA,5.8,75000.0,1650.0,167.0,131.0
55446,FL,4.3,55000.0,1290.0,121.0,93.0
55447,NY,4.7,72000.0,1760.0,147.0,118.0
55448,PA,4.4,61000.0,1680.0,96.0,85.0
55449,OH,4.8,56000.0,1360.0,87.0,71.0
55450,IL,4.6,65000.0,1650.0,96.0,81.0
55451,MD,4.3,84000.0,2050.0,136.0,113.0
55452,IL,4.9,65000.0,1600.0,101.0,90.0
55453,NY,4.7,72000.0,1850.0,134.0,108.0
55454,GA,4.0,58000.0,1220.0,110.0,94.0
55455,MO,4.1,55000.0,1240.0,100.0,80.0
55456,IN,4.8,55000.0,1400.0,94.0,76.0
55457,WA,4.8,78000.0,2170.0,151.0,129.0
55458,CA,5.6,75000.0,1600.0,161.0,126.0
55459,IL,4.8,65000.0,1630.0,92.0,74.0
55460,TX,4.9,61000.0,1480.0,111.0,86.0
55461,MI,5.0,57000.0,1420.0,94.0,77.0
55462,OH,4.5,56000.0,1300.0,85.0,79.0
55463,MO,4.1,55000.0,1440.0,87.0,69.0
55464,NY,5.2,72000.0,1890.0,131.0,109.0
55465,NC,4.1,54000.0,1170.0,113.0,89.0
55466,OH,4.7,56000.0,1220.0,99.0,84.0
55467,CA,6.0,75000.0,1630.0,158.0,122.0
55468,WA,4.7,78000.0,1740.0,151.0,119.0
55469,PA,4.5,61000.0,1390.0,90.0,73.0
55470,TX,3.9,61000.0,1430.0,107.0,87.0
55471,MA,4.1,81000.0,1830.0,147.0,128.0
55472,WA,5.0,78000.0,1810.0,149.0,122.0
55473,TX,3.8,61000.0,1450.0,99.0,84.0
55474,MI,5.5,57000.0,1480.0,99.0,83.0
55475,IL,4.8,65000.0,1630.0,99.0,88.0
55476,PA,4.1,61000.0,1500.0,96.0,76.0
55477,FL,4.4,55000.0,1290.0,119.0,88.0
55478,MI,5.5,57000.0,1460.0,95.0,77.0
55479,NY,4.7,72000.0,1700.0,145.0,118.0
55480,GA,3.6,58000.0,1190.0,110.0,88.0
55481,TN,4.1,53000.0,1280.0,105.0,77.0
55482,WA,5.5,78000.0,1790.0,150.0,124.0
55483,TX,4.3,61000.0,1530.0,103.0,92.0
55484,TX,4.7,61000.0,1390.0,100.0,84.0
55485,PA,4.7,61000.0,1370.0,92.0,88.0
55486,AZ,4.3,58000.0,1440.0,113.0,83.0
55487,IL,5.2,65000.0,1520.0,103.0,92.0
55488,PA,4.8,61000.0,1360.0,93.0,74.0
55489,FL,5.0,55000.0,1160.0,115.0,88.0
